method,total_return,cagr,annualised_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,hit_rate,monthly_win_rate,best_month,worst_month,skewness,kurtosis,var_95,expected_shortfall_95,max_drawdown_duration
equal_weight,0.017274525871115776,0.011483446023962562,0.053287566441147134,0.21549953940278596,0.2949470700118169,0.23566194558128303,-0.048728469909036565,0.37566137566137564,0.631578947368421,0.024283964337903807,-0.026365580325424354,1.16431207254004,12.63259701238621,-0.004054070396910661,-0.007151910790967122,224.0
constrained_inverse_volatility,0.03833780796445074,0.025397950874744613,0.04285954000755949,0.5925857083455625,0.8441942601097584,0.6592040078199723,-0.038528210650200956,0.3835978835978836,0.631578947368421,0.023581508970412335,-0.019659832424751555,1.247214976073685,10.352121472497453,-0.003344332752280447,-0.005567507574457933,221.0
validation_score,0.005606119019264,0.00373392928863181,0.05427023574718708,0.0688025256795636,0.09001053508207035,0.07060709410045302,-0.05288320297277116,0.3783068783068783,0.631578947368421,0.023934486527161125,-0.02746052684940825,0.8927240157985769,13.482855423500196,-0.003950118530014999,-0.007394569695432703,225.0
score_risk_budget,0.031164232208507947,0.020669710700299992,0.043141053321037195,0.4791192868306872,0.6577991855943608,0.4915281034668833,-0.04205194078326513,0.38095238095238093,0.631578947368421,0.02344808396764564,-0.021530816054474267,1.1018128358751293,11.263722092976828,-0.003546079572896128,-0.005741539258643712,221.0
