year,total_return,cagr,annualised_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,hit_rate,monthly_win_rate,best_month,worst_month,skewness,kurtosis,var_95,expected_shortfall_95,max_drawdown_duration
2025,0.0002460142775160268,0.00024798263574510315,0.028942614765417707,0.00856807989723883,0.013754003357522743,0.009482898475235637,-0.026150510457609966,0.388,0.5833333333333334,0.014380361043897283,-0.016253881681806526,3.0981862292057603,23.172480927192144,-0.002715849036393405,-0.0035992493525569156,212.0
2026,0.03808242486669444,0.07635722840380721,0.061432411073125595,1.2429469569884857,1.8092389644588085,1.9818524430594262,-0.03852821065020007,0.375,0.7142857142857143,0.023581508970412335,-0.019659832424751444,0.5042102547622572,3.9080163505176158,-0.0043738474699394495,-0.007961767820940914,49.0
