total_return,cagr,annualised_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,hit_rate,monthly_win_rate,best_month,worst_month,skewness,kurtosis,var_95,expected_shortfall_95,max_drawdown_duration,alpha_vs_cash,information_ratio_vs_cash,beta_to_spy,correlation_to_spy,alpha_vs_spy,information_ratio_vs_spy,bootstrap_mean_return_lower,bootstrap_mean_return_upper,bootstrap_sharpe_lower,bootstrap_sharpe_upper,annualised_mean_return,newey_west_t_stat,newey_west_pvalue,oos_observations,completed_trades,walk_forward_segments,positive_segment_rate,average_selected_pairs,maximum_selected_pairs,unique_pairs,peer_groups,maximum_pair_pnl_share,turnover
0.03833780796445052,0.02539795087474439,0.04285954000755908,0.5925857083455629,0.8441942601097528,0.6592040078199666,-0.038528210650200956,0.3835978835978836,0.631578947368421,0.023581508970412335,-0.019659832424751444,1.2472149760737072,10.352121472497702,-0.0033443327522804348,-0.005567507574457884,221.0,0.02539795087474439,0.5925857083455629,-0.010391187434897224,-0.0429908148311615,0.027343536444040504,-0.8859597786140035,-0.03291103176008818,0.0867113669853073,-0.8804812023864109,2.0028128488012635,0.025998394542953992,0.8058909398422879,0.4208137597782394,378.0,43.0,6.0,0.6666666666666666,3.8333333333333335,4.0,19.0,12.0,0.28343109289798046,20.153246049086174
