year,total_return,cagr,annualised_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,hit_rate,monthly_win_rate,best_month,worst_month,skewness,kurtosis,var_95,expected_shortfall_95,max_drawdown_duration
2017,-0.022705909637441346,-0.0452471804051372,0.06150146201518704,-0.7357090209329326,-0.8104577320607296,-0.755422599637488,-0.05989651411918362,0.416,0.5,0.01996413713917833,-0.04059800567121852,-0.7718183764439643,7.388908518554809,-0.0054120709435296595,-0.009752973285891486,109.0
2018,-0.08700874555566662,-0.0873397957219465,0.07857197704358843,-1.1115896405851422,-1.405349525826496,-0.59512930530753,-0.14675767928587236,0.4262948207171315,0.3333333333333333,0.027087204477449722,-0.06422073449884957,0.7914132837814308,10.67783127396535,-0.0088127843017267,-0.013076633288493216,192.0
2019,-0.08365687526148424,-0.08365687526148424,0.05024243119971975,-1.6650642348284865,-1.890033089656563,-0.7846241597987154,-0.10662031523850257,0.2896825396825397,0.25,0.010109063677808283,-0.03156270905195935,-0.6068429760870414,7.096360923891066,-0.0055189621254458044,-0.008464366750278054,249.0
2020,-0.0819162485222239,-0.08160605561057477,0.067656047443154,-1.2061901144778204,-1.3161055377650492,-0.9212869614541447,-0.08857832469675797,0.3675889328063241,0.3333333333333333,0.003889308853466611,-0.024402157680101566,-0.735357518082058,18.50571032734628,-0.005359677234403558,-0.011201442158840499,237.0
2021,-0.04871513177963438,-0.04871513177963438,0.06543304369414414,-0.7445035264956518,-1.0623277429500977,-0.6024171742620659,-0.08086610717781784,0.42063492063492064,0.4166666666666667,0.014000450281553833,-0.028115180373220694,0.5536673082139856,6.525550694144593,-0.00582380525847288,-0.009029111719957293,204.0
2022,-0.06385009466220481,-0.06409614539919628,0.07711488348412232,-0.8311773616618826,-0.9612108411770175,-0.7130666336804917,-0.08988801659161105,0.46613545816733065,0.3333333333333333,0.017739811847208964,-0.017546473128217777,-0.7468580430245195,3.8606000623327765,-0.00818634506127285,-0.012964974008909325,241.0
2023,-0.026676149199112653,-0.026886663502214914,0.07053387919870507,-0.38118793135524187,-0.3782076984795134,-0.48579134697361304,-0.055346114478394215,0.496,0.5,0.024937290542908608,-0.0450691516445364,-2.7578781449628953,24.51666985881256,-0.005611226352831865,-0.011223284953212192,95.0
2024,-0.009842673194345286,-0.009842673194345286,0.07233151777335838,-0.13607723848939618,-0.1459223143203438,-0.19188154494192122,-0.05129556986485839,0.4523809523809524,0.5833333333333334,0.025516559880427225,-0.03526348073511998,-1.4669990251155702,12.787486547663677,-0.00556696279526969,-0.011641472472414408,175.0
