total_return,cagr,annualised_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,hit_rate,monthly_win_rate,best_month,worst_month,skewness,kurtosis,var_95,expected_shortfall_95,max_drawdown_duration,alpha_vs_cash,information_ratio_vs_cash,beta_to_spy,correlation_to_spy,alpha_vs_spy,information_ratio_vs_spy,bootstrap_mean_return_lower,bootstrap_mean_return_upper,bootstrap_sharpe_lower,bootstrap_sharpe_upper,annualised_mean_return,newey_west_t_stat,newey_west_pvalue,oos_observations,completed_trades,walk_forward_segments,positive_segment_rate,average_selected_pairs,maximum_selected_pairs,unique_pairs,peer_groups,maximum_pair_pnl_share,turnover
-0.0941399364466673,-0.013123806370054059,0.04403923696739529,-0.2980025830095636,-0.3572171706006824,-0.11806012294701639,-0.11116205914798027,0.4236479321314952,0.5,0.03310626440008013,-0.028520908613684393,-0.5922637981460178,16.470058521877316,-0.004031304818511575,-0.006591623128273415,1882.0,-0.013123806370054059,-0.2980025830095636,0.020198790128750522,0.08649105135105696,-0.016032731228821533,-0.8790539630315686,-0.039669789379298145,0.015360518621341848,-0.925504149206553,0.3390590989915855,-0.012239431075217097,-0.7429080513424265,0.45762992270078895,1886.0,199.0,30.0,0.43333333333333335,3.7666666666666666,4.0,62.0,17.0,0.05977298071709206,92.75029173995583
