target,total_return,cagr,annualised_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,hit_rate,monthly_win_rate,best_month,worst_month,skewness,kurtosis,var_95,expected_shortfall_95,max_drawdown_duration
unscaled,-0.0941399364466774,-0.013123806370055502,0.04403923696739576,-0.2980025830095932,-0.3572171706007214,-0.11806012294701947,-0.1111620591479896,0.4236479321314952,0.5,0.03310626440007969,-0.028520908613684837,-0.5922637981459988,16.47005852187673,-0.004031304818511643,-0.006591623128273464,1882.0
target_5pct,-0.1394118906492644,-0.019861143697328165,0.047216975735446934,-0.4206356588488136,-0.5255839202834325,-0.12982187000985643,-0.15298765682407944,0.4236479321314952,0.4888888888888889,0.025721840669710394,-0.035540093274273654,-0.254032838773751,5.582666391009669,-0.004697523993060001,-0.007334383714974106,1882.0
target_8pct,-0.134987965778677,-0.01918941522336859,0.05275557868808633,-0.36374191508398884,-0.43917070487956716,-0.12366565015744635,-0.15517174897748376,0.4236479321314952,0.5,0.02607152712222649,-0.035540093274273654,-0.5927741266359876,10.314823746720492,-0.004957520843437798,-0.008097347630008493,1882.0
target_10pct,-0.13387701610434222,-0.019021196343640412,0.054009690262363116,-0.35218117806714055,-0.4174267494157757,-0.12344474680448222,-0.15408672167935267,0.4236479321314952,0.5,0.02607152712222649,-0.035540093274273654,-0.8256208346053433,14.434773844967033,-0.004957520843437798,-0.008208316100307572,1882.0
