year,total_return,cagr,annualised_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,hit_rate,monthly_win_rate,best_month,worst_month,skewness,kurtosis,var_95,expected_shortfall_95,max_drawdown_duration
2017,-0.04566784747272379,-0.08993103417620596,0.039241996919530675,-2.2917038182490512,-2.0947202003286,-1.6869697925769396,-0.05330921429175761,0.376,0.16666666666666666,0.011330844315239563,-0.023216341198506463,-2.0334125102552543,9.203601608210949,-0.0035538453208054798,-0.008194230348578543,121.0
2018,-0.04422994050952067,-0.04440218414250097,0.04700368074942216,-0.9446533427713919,-1.197733441162952,-0.6089446178000789,-0.07291662138818433,0.450199203187251,0.3333333333333333,0.016984581168370427,-0.0256334469907743,-0.004051811908955505,3.1459812690202456,-0.00562641305121605,-0.0072820867521643995,229.0
2019,0.00903660447020882,0.00903660447020882,0.042181242225420496,0.21423277251808664,0.2790412202066739,0.5176543824704015,-0.017456829839020083,0.44841269841269843,0.5833333333333334,0.008646887866550657,-0.0066499533388880705,0.04035045377582603,3.6255512262267136,-0.0041839274497850595,-0.00649823046859997,154.0
2020,-0.020327826261732906,-0.020248298126350095,0.07175044476087357,-0.28220449634608746,-0.3133856503779247,-0.3413601199890479,-0.05931653096149525,0.383399209486166,0.4166666666666667,0.03620131523652037,-0.02227301890930533,-0.5333470450521468,13.962220554787919,-0.00627338395182282,-0.010854370126660469,94.0
2021,-0.008079482276428407,-0.008079482276428407,0.038073295317674845,-0.21220864149044782,-0.33469187119255916,-0.1284978293478181,-0.06287641057779159,0.4007936507936508,0.5,0.018572156991696565,-0.028606994150790932,0.43768824015960717,2.1100229742826047,-0.00358856552096517,-0.0051455589327102464,128.0
2022,0.036615804070221136,0.036764333145480554,0.0474613621540715,0.7746160556061222,0.9944542183963525,1.0476232895438067,-0.03509308499765196,0.44621513944223107,0.5833333333333334,0.023880955986815833,-0.02523889838980997,-0.1868825473095172,3.3780217697972668,-0.0046889873252474006,-0.007210166837457132,97.0
2023,-0.02147347147731693,-0.0216433867093635,0.04022269899825669,-0.5380888714181402,-0.7796120421668474,-0.37550729871937144,-0.0576377257730436,0.4,0.5,0.01030250827160395,-0.018376966625192726,0.5861228703765129,3.5418301281888858,-0.004481054998466055,-0.005596127981412301,228.0
2024,-0.024703260109820047,-0.024703260109820047,0.05365749384612572,-0.46038788506712414,-0.49599187882148443,-0.5489163715163292,-0.04500368615638051,0.4246031746031746,0.5833333333333334,0.014892667594042841,-0.025595591462043488,-1.5823419103221925,16.752409238722155,-0.00435175682585772,-0.008195310669320886,187.0
