strategy,total_return,cagr,annualised_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,hit_rate,monthly_win_rate,best_month,worst_month,skewness,kurtosis,var_95,expected_shortfall_95,max_drawdown_duration
equal_weight,0.13771855235415287,0.03500541986354122,0.06729135947038327,0.5202067566928565,0.471504017099241,0.36968969276040875,-0.0946886552399171,0.19047619047619047,0.19318181818181818,0.08017585541514305,-0.06297886306433664,0.7492579559369384,15.086664130265579,-0.005851146429816943,-0.010553486689830518,223.0
inverse_volatility,0.13771855235415287,0.03500541986354122,0.06729135947038327,0.5202067566928565,0.471504017099241,0.36968969276040875,-0.0946886552399171,0.19047619047619047,0.19318181818181818,0.08017585541514305,-0.06297886306433664,0.7492579559369384,15.086664130265579,-0.005851146429816943,-0.010553486689830518,223.0
sharpe_weighted,0.13771855235415287,0.03500541986354122,0.06729135947038327,0.5202067566928565,0.471504017099241,0.36968969276040875,-0.0946886552399171,0.19047619047619047,0.19318181818181818,0.08017585541514305,-0.06297886306433664,0.7492579559369384,15.086664130265579,-0.005851146429816943,-0.010553486689830518,223.0
robust_score_weighted,0.13771855235415287,0.03500541986354122,0.06729135947038327,0.5202067566928565,0.471504017099241,0.36968969276040875,-0.0946886552399171,0.19047619047619047,0.19318181818181818,0.08017585541514305,-0.06297886306433664,0.7492579559369384,15.086664130265579,-0.005851146429816943,-0.010553486689830518,223.0
risk_capped_inverse_volatility,0.13771855235415287,0.03500541986354122,0.06729135947038327,0.5202067566928565,0.471504017099241,0.36968969276040875,-0.0946886552399171,0.19047619047619047,0.19318181818181818,0.08017585541514305,-0.06297886306433664,0.7492579559369384,15.086664130265579,-0.005851146429816943,-0.010553486689830518,223.0
risk_capped,0.13771855235415287,0.03500541986354122,0.06729135947038327,0.5202067566928565,0.471504017099241,0.36968969276040875,-0.0946886552399171,0.19047619047619047,0.19318181818181818,0.08017585541514305,-0.06297886306433664,0.7492579559369384,15.086664130265579,-0.005851146429816943,-0.010553486689830518,223.0
