target,total_return,cagr,annualised_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,hit_rate,monthly_win_rate,best_month,worst_month,skewness,kurtosis,var_95,expected_shortfall_95,max_drawdown_duration
unscaled,-0.30564768755729876,-0.047571200171324435,0.06424776563623845,-0.7404335341506767,-0.6874569902924068,-0.14484612467805502,-0.328425770983238,0.3547189819724284,0.4222222222222222,0.042422947292180435,-0.13658683450141584,-4.064181036055472,80.43925254449303,-0.00484053012806124,-0.010239451898281737,1884.0
target_5pct,-0.30663139513847015,-0.04775160335187412,0.04615621114447383,-1.0345650599960758,-1.0612603659734,-0.14390510476217255,-0.33182702886594395,0.3547189819724284,0.4111111111111111,0.03145392643578093,-0.056040149714666754,-1.7428351444628265,21.265868201285556,-0.004709158934609065,-0.00778359946804805,1884.0
target_8pct,-0.32494470688702437,-0.05115125849652591,0.06019145784718674,-0.8498092640717896,-0.872335964998837,-0.14512607348443002,-0.35246084503219,0.3547189819724284,0.4111111111111111,0.047372858526586015,-0.06421543244568795,-1.402168875651782,19.56133227481138,-0.005658094770133557,-0.01016710459731641,1884.0
target_10pct,-0.32338392537023863,-0.050858422787870006,0.06576431597037104,-0.7733437508995513,-0.7889911895866425,-0.14491078493076295,-0.3509636830148266,0.3547189819724284,0.4222222222222222,0.04989952071603265,-0.07995039238555257,-1.4073945109469261,21.135180554998072,-0.005975672926214124,-0.011054028190533598,1884.0
