transaction_cost_bps_per_leg,total_return,cagr,annualised_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,hit_rate,monthly_win_rate,best_month,worst_month,skewness,kurtosis,var_95,expected_shortfall_95,max_drawdown_duration
0.0,-0.19826721130639102,-0.029094829945716105,0.06007109094329642,-0.48433996268154866,-0.47714050930101765,-0.12379564011164979,-0.2350230583199524,0.3753976670201485,0.4777777777777778,0.04933259185933059,-0.06265587672726458,-1.4317890376185523,19.850754452431207,-0.005541611193897965,-0.010054794984460927,1884.0
1.0,-0.2253690289638297,-0.03354578339840897,0.06008123500414043,-0.5583404435028207,-0.5638666590752729,-0.128974323272516,-0.2600966033179215,0.37009544008483564,0.4777777777777778,0.04894044980587653,-0.06296794036684528,-1.4267731526337368,19.811593903696522,-0.005636346885954969,-0.010075739637751279,1884.0
2.0,-0.2515575132607104,-0.03797681615924908,0.06009835088370072,-0.6319111190378567,-0.6413368955620533,-0.13355616589339359,-0.2843509013995109,0.3647932131495228,0.4444444444444444,0.04854840545804806,-0.06327992774625657,-1.4212794241569715,19.76297754043167,-0.005636346885954969,-0.01009850639634607,1884.0
5.0,-0.3249447068870256,-0.05115125849652613,0.060191457847186394,-0.8498092640717981,-0.8723359649988429,-0.14512607348443038,-0.35246084503219066,0.3547189819724284,0.4111111111111111,0.04737285852658646,-0.06421543244568773,-1.4021688756517952,19.56133227481166,-0.00565809477013356,-0.010167104597316368,1884.0
10.0,-0.43166012288871647,-0.07271829657699358,0.06048504690201563,-1.2022524624110076,-1.2579411250938295,-0.16090989535021444,-0.45191935784138626,0.33775185577942735,0.26666666666666666,0.045415566617174274,-0.06577308288188244,-1.36306280292999,19.04791729065155,-0.005787153318001781,-0.01029009343425687,1884.0
