transaction_cost_bps_per_leg,total_return,cagr,annualised_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,hit_rate,monthly_win_rate,best_month,worst_month,skewness,kurtosis,var_95,expected_shortfall_95,max_drawdown_duration
0.0,-0.08843574472635973,-0.01229572527719458,0.056638956523904826,-0.21708954457882876,-0.23934402060732657,-0.07489131378704551,-0.16418092640433102,0.3706256627783669,0.4666666666666667,0.061888102127763744,-0.060482802294627325,-0.2624144271642892,15.85936196897828,-0.0054046771983473,-0.008872148035962334,922.0
1.0,-0.10512542771116873,-0.014731386795332035,0.05663618959048615,-0.2601055420897638,-0.28885678241078616,-0.08647250200723386,-0.1703592061450897,0.3679745493107105,0.4666666666666667,0.06167572450733827,-0.060671138595411844,-0.26404638929491764,15.856332028924431,-0.0054196725728408255,-0.008883236407267923,1843.0
2.0,-0.12151116726535582,-0.017161284974134383,0.05663736066019531,-0.30300290787023415,-0.3370437750757624,-0.0952573801486695,-0.18015701195383005,0.36585365853658536,0.45555555555555555,0.061463346886912795,-0.060859474896196586,-0.26560666413309775,15.849164485160578,-0.0054196725728408255,-0.008894524163717794,1843.0
5.0,-0.1688992884871473,-0.024416530090805577,0.05666449534133965,-0.43089645365627155,-0.48095979975736053,-0.11652227744074303,-0.20954387973769661,0.36267232237539765,0.4444444444444444,0.06082621402563593,-0.0614244837985497,-0.2699782173500568,15.802888406798147,-0.0054298297516903755,-0.008929152954073294,1843.0
10.0,-0.24229541803992105,-0.036394553334877844,0.05678829605413025,-0.6408812354606798,-0.718515578374582,-0.142012782229785,-0.2562766024539208,0.3579003181336161,0.4222222222222222,0.05976432592350811,-0.06236616530247241,-0.27696043197956993,15.644528988790455,-0.0055428806392696,-0.009000922733871708,1843.0
