pair,entry_date,exit_date,direction,entry_zscore,exit_zscore,holding_period,gross_return,net_return,exit_reason,transaction_cost,segment,universe_mode,peer_group,hedge_mode,weight
MCHP/NXPI,2020-09-10,2020-10-02,long_spread,-2.192520354054722,-0.4042520401948931,17,0.0001830208547486,-0.0008177576041014,time_stop,0.001,12,stock_peer_groups,semiconductors,kalman,0.1631383796095825
MA/AXP,2020-07-21,2020-08-17,short_spread,2.368765363893038,-0.0182021275467793,20,0.0001396780300688,-0.0018414488386355,time_stop,0.002,12,stock_peer_groups,payments_credit,kalman,0.2354755374332984
MA/AXP,2020-09-04,2020-10-02,long_spread,-2.7737716162660435,0.2139193760631973,20,0.0115892929938581,0.0095467749726656,time_stop,0.002,12,stock_peer_groups,payments_credit,kalman,0.2354755374332984
VNQ/IYR,2020-07-28,2020-08-24,long_spread,-2.035568301065103,0.6314987598419767,20,0.0002995110207306,-0.0016991579121106,time_stop,0.002,12,etf_peer_groups,us_real_estate,kalman,0.35
VNQ/IYR,2020-09-11,2020-10-02,short_spread,2.7275014291543767,1.4926437122923626,16,0.0017103361666985,0.0007086172881134,time_stop,0.001,12,etf_peer_groups,us_real_estate,kalman,0.35
SCHW/STT,2020-07-16,2020-08-12,short_spread,2.064918555049602,0.7472089847497081,20,0.0416614542527389,0.0395908157086857,time_stop,0.002,12,stock_peer_groups,capital_markets,kalman,0.251386082957119
SCHW/STT,2020-09-15,2020-10-02,short_spread,2.5588198266674542,0.7441836013171977,14,-0.0587184178976483,-0.0596520858043756,time_stop,0.001,12,stock_peer_groups,capital_markets,kalman,0.251386082957119
V/MA,2020-10-26,2020-11-20,short_spread,2.600662194323617,-1.0375993799541905,20,-0.0198821233655577,-0.0218430608260437,time_stop,0.002,13,stock_peer_groups,payments_credit,kalman,1.0
MCHP/NXPI,2021-01-20,2021-02-17,short_spread,2.693618894132344,1.3841749054221448,20,0.0174600293809283,0.015427861757435,time_stop,0.002,14,stock_peer_groups,semiconductors,kalman,1.0
MCHP/NXPI,2021-02-18,2021-03-17,short_spread,2.201145473549396,-1.512822225629593,20,0.0776873256798316,0.0755460618566823,time_stop,0.002,14,stock_peer_groups,semiconductors,kalman,1.0
WMT/TGT,2021-05-13,2021-06-10,long_spread,-2.4170279400798,-0.9662470948148396,20,-0.0173266335984211,-0.019285290400563,time_stop,0.002,15,stock_peer_groups,big_box_retail,kalman,0.2670734024485152
WMT/TGT,2021-06-21,2021-07-06,long_spread,-2.4087033236836897,0.5059641889649248,11,0.011361304253233,0.0103534810747318,time_stop,0.001,15,stock_peer_groups,big_box_retail,kalman,0.2670734024485152
CAT/DE,2021-05-06,2021-06-03,short_spread,2.9174276959942484,1.5070661670441552,20,-0.0384906879352058,-0.0403987393349326,time_stop,0.002,15,stock_peer_groups,industrial_machinery,kalman,0.2345558323288913
CAT/DE,2021-06-08,2021-07-06,long_spread,-2.0123199030798644,0.9327632650952848,20,-0.0490402957946976,-0.0509417522342517,time_stop,0.002,15,stock_peer_groups,industrial_machinery,kalman,0.2345558323288913
AXP/COF,2021-04-26,2021-05-21,long_spread,-2.9828643127388927,0.4147953985794729,20,-0.0178332105709133,-0.0197802289920683,time_stop,0.002,15,stock_peer_groups,payments_credit,kalman,0.1583772339992794
AXP/COF,2021-06-08,2021-07-06,short_spread,2.24332394279226,0.7699620895003868,20,-0.0261208257665732,-0.0280716593176298,time_stop,0.002,15,stock_peer_groups,payments_credit,kalman,0.1583772339992794
ADI/MCHP,2021-04-29,2021-05-26,long_spread,-2.3516264346925264,0.8986585849706079,20,0.0286586577528122,0.0266068588640224,time_stop,0.002,15,stock_peer_groups,semiconductors,kalman,0.3399935312233139
ADI/MCHP,2021-07-01,2021-07-06,short_spread,2.756585318472018,-0.9846253674821156,3,0.0037212834453357,0.0027225707622891,time_stop,0.001,15,stock_peer_groups,semiconductors,kalman,0.3399935312233139
MCHP/NXPI,2021-07-21,2021-08-17,short_spread,2.2610439848014727,0.7291513564599689,20,-0.0060666337333749,-0.008055347964344,time_stop,0.002,16,stock_peer_groups,semiconductors,kalman,0.5
MCHP/NXPI,2021-09-01,2021-09-29,short_spread,3.2215724581462006,-1.096373830926051,20,-0.021526625626476,-0.0234842639924347,time_stop,0.002,16,stock_peer_groups,semiconductors,kalman,0.5
